,symbol,tradeDate,basicPrice,price,volume,totalVolume,totalValue
1219,VNM,2024-09-13T10:03:56,74.7,73.7,1.0,785.3,58157.0
1220,VNM,2024-09-13T10:03:53,74.7,73.7,0.4,783.9,58053.0
1221,VNM,2024-09-13T10:03:40,74.7,73.7,0.1,783.2,58002.0
1222,VNM,2024-09-13T10:03:40,74.7,73.7,2.0,781.0,57840.0
1223,VNM,2024-09-13T10:03:35,74.7,73.7,0.1,774.4,57353.0
1224,VNM,2024-09-13T10:03:27,74.7,73.7,0.5,774.3,57346.0
1225,VNM,2024-09-13T10:03:15,74.7,73.8,5.0,773.8,57309.0
1226,VNM,2024-09-13T10:03:08,74.7,73.8,1.0,768.8,56940.0
1227,VNM,2024-09-13T10:02:59,74.7,73.7,0.5,767.8,56866.0
1228,VNM,2024-09-13T10:02:45,74.7,73.8,1.0,767.3,56829.0
1229,VNM,2024-09-13T10:02:42,74.7,73.8,0.1,766.3,56756.0
1230,VNM,2024-09-13T10:02:32,74.7,73.7,0.5,766.2,56748.0
1231,VNM,2024-09-13T10:02:23,74.7,73.8,0.1,765.6,56704.0
1232,VNM,2024-09-13T10:02:12,74.7,73.8,0.2,765.5,56697.0
1233,VNM,2024-09-13T10:02:08,74.7,73.8,0.1,765.3,56682.0
1234,VNM,2024-09-13T10:02:05,74.7,73.7,0.5,765.2,56674.0
1235,VNM,2024-09-13T10:01:47,74.7,73.8,5.8,764.7,56638.0
1236,VNM,2024-09-13T10:01:43,74.7,73.8,0.5,758.9,56210.0
1237,VNM,2024-09-13T10:01:40,74.7,73.8,0.1,758.4,56173.0
1238,VNM,2024-09-13T10:01:33,74.7,73.8,0.3,758.3,56165.0
1239,VNM,2024-09-13T10:01:16,74.7,73.8,0.1,757.9,56136.0
1240,VNM,2024-09-13T10:01:11,74.7,73.8,9.5,757.3,56091.0
1241,VNM,2024-09-13T10:01:06,74.7,73.8,0.1,747.8,55390.0
1242,VNM,2024-09-13T10:01:06,74.7,73.8,0.4,747.3,55353.0
1243,VNM,2024-09-13T10:01:01,74.7,73.8,0.6,737.7,54645.0
1244,VNM,2024-09-13T10:01:00,74.7,73.8,0.1,737.1,54601.0
1245,VNM,2024-09-13T10:00:58,74.7,73.7,1.5,737.0,54593.0
1246,VNM,2024-09-13T10:00:52,74.7,73.8,0.1,731.0,54151.0
1247,VNM,2024-09-13T10:00:51,74.7,73.8,0.3,730.9,54144.0
1248,VNM,2024-09-13T10:00:45,74.7,73.9,0.1,711.6,52719.0
1249,VNM,2024-09-13T10:00:39,74.7,73.8,0.5,711.5,52712.0
1250,VNM,2024-09-13T10:00:37,74.7,73.8,0.8,711.0,52675.0
1251,VNM,2024-09-13T10:00:34,74.7,73.8,0.1,710.2,52616.0
1252,VNM,2024-09-13T10:00:28,74.7,73.8,1.0,710.1,52609.0
1253,VNM,2024-09-13T10:00:16,74.7,73.8,0.4,706.0,52306.0
1254,VNM,2024-09-13T10:00:12,74.7,73.8,0.1,705.5,52269.0
1255,VNM,2024-09-13T10:00:12,74.7,73.8,0.3,705.4,52262.0
1256,VNM,2024-09-13T10:00:00,74.7,73.8,1.4,705.1,52240.0
1257,VNM,2024-09-13T09:59:58,74.7,73.7,0.5,697.4,51671.0
1258,VNM,2024-09-13T09:59:44,74.7,73.8,0.1,691.8,51258.0
1259,VNM,2024-09-13T09:59:44,74.7,73.8,0.5,691.7,51251.0
1260,VNM,2024-09-13T09:59:39,74.7,73.8,1.7,687.7,50956.0
1261,VNM,2024-09-13T09:59:36,74.7,73.8,0.2,686.0,50830.0
1262,VNM,2024-09-13T09:59:20,74.7,73.8,0.1,680.5,50425.0
1263,VNM,2024-09-13T09:59:20,74.7,73.8,0.8,667.0,49428.0
1264,VNM,2024-09-13T09:59:19,74.7,73.8,0.1,661.8,49045.0
1265,VNM,2024-09-13T09:59:18,74.7,73.8,0.5,620.0,45960.0
1266,VNM,2024-09-13T09:59:14,74.7,73.8,8.0,619.5,45923.0
1267,VNM,2024-09-13T09:58:54,74.7,73.8,5.0,611.5,45332.0
1268,VNM,2024-09-13T09:58:51,74.7,73.8,0.5,606.5,44963.0
1269,VNM,2024-09-13T09:58:41,74.7,73.8,0.3,606.0,44927.0
1270,VNM,2024-09-13T09:58:37,74.7,73.9,1.0,605.7,44904.0
1271,VNM,2024-09-13T09:58:34,74.7,73.8,2.0,604.7,44831.0
1272,VNM,2024-09-13T09:58:24,74.7,73.8,0.5,602.7,44683.0
1273,VNM,2024-09-13T09:58:03,74.7,73.8,0.1,602.2,44646.0
1274,VNM,2024-09-13T09:57:57,74.7,73.8,0.5,602.1,44639.0
1275,VNM,2024-09-13T09:57:42,74.7,73.9,0.1,601.6,44602.0
1276,VNM,2024-09-13T09:57:38,74.7,73.9,0.1,596.5,44225.0
1277,VNM,2024-09-13T09:57:38,74.7,73.8,5.0,601.5,44594.0
1278,VNM,2024-09-13T09:57:36,74.7,73.9,0.5,588.8,43656.0
1279,VNM,2024-09-13T09:57:29,74.7,73.9,0.4,588.3,43619.0
1280,VNM,2024-09-13T09:57:25,74.7,73.9,0.2,587.9,43590.0
1281,VNM,2024-09-13T09:57:16,74.7,73.9,0.4,587.7,43575.0
1282,VNM,2024-09-13T09:57:02,74.7,73.9,0.5,567.7,42097.0
1283,VNM,2024-09-13T09:56:50,74.7,73.9,3.8,567.2,42060.0
1284,VNM,2024-09-13T09:56:38,74.7,73.9,0.1,562.1,41683.0
1285,VNM,2024-09-13T09:56:35,74.7,73.9,0.5,561.9,41668.0
1286,VNM,2024-09-13T09:56:02,74.7,74.0,0.1,561.3,41624.0
1287,VNM,2024-09-13T09:55:45,74.7,73.9,0.4,561.2,41617.0
1288,VNM,2024-09-13T09:55:42,74.7,73.9,0.4,560.2,41543.0
1289,VNM,2024-09-13T09:55:42,74.7,73.9,0.3,560.5,41565.0
1290,VNM,2024-09-13T09:55:40,74.7,73.9,1.0,559.8,41513.0
1291,VNM,2024-09-13T09:55:38,74.7,73.9,0.2,558.8,41439.0
1292,VNM,2024-09-13T09:55:33,74.7,73.9,0.4,558.6,41425.0
1293,VNM,2024-09-13T09:55:32,74.7,73.9,0.5,558.2,41395.0
1294,VNM,2024-09-13T09:55:30,74.7,73.9,6.9,557.7,41358.0
1295,VNM,2024-09-13T09:55:25,74.7,73.9,0.1,547.7,40619.0
1296,VNM,2024-09-13T09:55:18,74.7,73.9,2.8,547.6,40612.0
1297,VNM,2024-09-13T09:55:08,74.7,73.9,1.0,537.6,39873.0
1298,VNM,2024-09-13T09:55:07,74.7,73.8,0.5,536.6,39799.0
1299,VNM,2024-09-13T09:54:48,74.7,73.9,2.0,536.1,39762.0
1300,VNM,2024-09-13T09:54:45,74.7,73.9,0.3,534.1,39614.0
1301,VNM,2024-09-13T09:54:37,74.7,73.9,0.5,493.8,36636.0
1302,VNM,2024-09-13T09:54:31,74.7,74.0,1.9,478.8,35527.0
1303,VNM,2024-09-13T09:54:13,74.7,74.0,0.2,475.8,35305.0
1304,VNM,2024-09-13T09:54:13,74.7,73.9,0.4,475.6,35291.0
1305,VNM,2024-09-13T09:53:54,74.7,73.9,0.1,475.1,35254.0
1306,VNM,2024-09-13T09:53:39,74.7,74.0,0.5,474.5,35209.0
1307,VNM,2024-09-13T09:53:34,74.7,74.0,0.2,473.8,35157.0
1308,VNM,2024-09-13T09:53:27,74.7,74.0,0.1,473.6,35143.0
1309,VNM,2024-09-13T09:53:10,74.7,74.0,1.0,473.5,35135.0
1310,VNM,2024-09-13T09:53:04,74.7,74.0,0.1,472.4,35054.0
1311,VNM,2024-09-13T09:53:02,74.7,74.0,0.2,472.3,35046.0
1312,VNM,2024-09-13T09:52:58,74.7,74.0,0.1,472.1,35032.0
1313,VNM,2024-09-13T09:52:56,74.7,74.0,0.7,470.7,34928.0
1314,VNM,2024-09-13T09:52:51,74.7,74.0,0.5,469.7,34854.0
1315,VNM,2024-09-13T09:52:49,74.7,74.0,0.1,469.0,34802.0
1316,VNM,2024-09-13T09:52:45,74.7,74.0,2.0,468.9,34795.0
1317,VNM,2024-09-13T09:52:39,74.7,74.0,0.1,466.9,34647.0
1318,VNM,2024-09-13T09:52:31,74.7,74.0,0.7,466.8,34639.0
1319,VNM,2024-09-13T09:52:21,74.7,74.0,1.0,464.8,34491.0
1320,VNM,2024-09-13T09:52:20,74.7,74.0,0.7,463.3,34380.0
1321,VNM,2024-09-13T09:52:20,74.7,74.0,0.5,463.8,34417.0
1322,VNM,2024-09-13T09:52:16,74.7,73.9,0.5,462.3,34306.0
1323,VNM,2024-09-13T09:52:07,74.7,74.0,0.2,461.8,34269.0
1324,VNM,2024-09-13T09:52:05,74.7,74.0,0.3,460.8,34195.0
1325,VNM,2024-09-13T09:52:03,74.7,74.0,0.5,460.5,34173.0
1326,VNM,2024-09-13T09:52:01,74.7,74.0,0.3,459.5,34099.0
1327,VNM,2024-09-13T09:51:53,74.7,74.0,4.6,459.2,34077.0
1328,VNM,2024-09-13T09:51:53,74.7,74.0,0.1,451.2,33485.0
1329,VNM,2024-09-13T09:51:49,74.7,73.9,0.5,451.1,33478.0
1330,VNM,2024-09-13T09:51:43,74.7,74.0,0.1,450.6,33441.0
1331,VNM,2024-09-13T09:51:41,74.7,74.0,2.8,450.5,33433.0
1332,VNM,2024-09-13T09:51:33,74.7,74.0,0.5,447.7,33226.0
1333,VNM,2024-09-13T09:51:31,74.7,74.0,0.2,447.2,33189.0
1334,VNM,2024-09-13T09:51:20,74.7,73.9,7.0,447.0,33174.0
1335,VNM,2024-09-13T09:51:07,74.7,74.0,0.1,436.1,32368.0
1336,VNM,2024-09-13T09:51:05,74.7,74.0,5.0,436.0,32361.0
1337,VNM,2024-09-13T09:51:00,74.7,74.0,0.1,431.0,31991.0
1338,VNM,2024-09-13T09:50:59,74.7,74.0,0.5,430.4,31947.0
1339,VNM,2024-09-13T09:50:54,74.7,73.9,2.1,410.7,30489.0
1340,VNM,2024-09-13T09:50:50,74.7,73.9,0.5,408.6,30334.0
1341,VNM,2024-09-13T09:50:32,74.7,73.9,0.4,408.1,30297.0
1342,VNM,2024-09-13T09:50:23,74.7,73.9,0.5,407.7,30267.0
1343,VNM,2024-09-13T09:49:44,74.7,73.9,0.1,407.2,30230.0
1344,VNM,2024-09-13T09:49:36,74.7,73.9,9.0,407.1,30223.0
1345,VNM,2024-09-13T09:49:31,74.7,73.9,1.0,392.0,29107.0
1346,VNM,2024-09-13T09:49:30,74.7,73.8,29.0,391.0,29033.0
1347,VNM,2024-09-13T09:49:25,74.7,73.9,1.0,358.5,26634.0
1348,VNM,2024-09-13T09:49:22,74.7,73.9,0.9,357.5,26560.0
1349,VNM,2024-09-13T09:49:20,74.7,73.9,4.0,352.5,26191.0
1350,VNM,2024-09-13T09:49:17,74.7,73.9,0.1,348.4,25888.0
1351,VNM,2024-09-13T09:49:12,74.7,73.9,0.4,348.2,25873.0
1352,VNM,2024-09-13T09:49:03,74.7,73.9,0.1,347.1,25792.0
1353,VNM,2024-09-13T09:48:55,74.7,73.8,0.4,346.6,25755.0
1354,VNM,2024-09-13T09:48:53,74.7,73.9,0.1,346.1,25718.0
1355,VNM,2024-09-13T09:48:51,74.7,73.9,0.5,346.0,25711.0
1356,VNM,2024-09-13T09:48:47,74.7,73.9,0.2,345.5,25674.0
1357,VNM,2024-09-13T09:48:46,74.7,73.9,0.1,337.0,25046.0
1358,VNM,2024-09-13T09:48:41,74.7,73.9,1.0,336.9,25038.0
1359,VNM,2024-09-13T09:48:31,74.7,73.9,0.1,335.8,24957.0
1360,VNM,2024-09-13T09:48:28,74.7,74.0,1.0,333.8,24809.0
1361,VNM,2024-09-13T09:48:27,74.7,73.9,0.3,332.8,24735.0
1362,VNM,2024-09-13T09:48:21,74.7,74.0,0.1,313.4,23299.0
1363,VNM,2024-09-13T09:48:18,74.7,74.0,2.0,313.3,23292.0
1364,VNM,2024-09-13T09:48:15,74.7,74.0,0.2,311.3,23144.0
1365,VNM,2024-09-13T09:48:13,74.7,74.0,0.9,310.9,23114.0
1366,VNM,2024-09-13T09:48:00,74.7,74.0,0.5,308.5,22937.0
1367,VNM,2024-09-13T09:47:53,74.7,74.0,0.3,308.0,22900.0
1368,VNM,2024-09-13T09:47:50,74.7,74.0,0.4,305.0,22678.0
1369,VNM,2024-09-13T09:47:50,74.7,74.0,1.6,304.6,22648.0
1370,VNM,2024-09-13T09:47:41,74.7,74.0,0.1,303.0,22530.0
1371,VNM,2024-09-13T09:47:33,74.7,74.0,0.5,302.9,22522.0
1372,VNM,2024-09-13T09:47:30,74.7,74.0,0.2,302.4,22485.0
1373,VNM,2024-09-13T09:47:26,74.7,74.0,2.6,302.2,22471.0
1374,VNM,2024-09-13T09:47:07,74.7,74.0,0.5,298.2,22175.0
1375,VNM,2024-09-13T09:47:06,74.7,74.0,0.1,297.7,22138.0
1376,VNM,2024-09-13T09:46:59,74.7,74.1,0.5,297.6,22130.0
1377,VNM,2024-09-13T09:46:51,74.7,74.1,0.1,296.0,22012.0
1378,VNM,2024-09-13T09:46:39,74.7,74.1,0.5,286.0,21271.0
1379,VNM,2024-09-13T09:46:27,74.7,74.1,0.1,285.5,21234.0
1380,VNM,2024-09-13T09:46:22,74.7,74.2,0.6,285.0,21197.0
1381,VNM,2024-09-13T09:46:20,74.7,74.1,1.4,283.0,21048.0
1382,VNM,2024-09-13T09:46:13,74.7,74.1,0.5,281.6,20944.0
1383,VNM,2024-09-13T09:46:07,74.7,74.2,2.0,281.1,20907.0
1384,VNM,2024-09-13T09:45:46,74.7,74.2,0.1,279.1,20759.0
1385,VNM,2024-09-13T09:45:45,74.7,74.1,0.5,279.0,20752.0
1386,VNM,2024-09-13T09:45:36,74.7,74.1,0.1,278.5,20715.0
1387,VNM,2024-09-13T09:45:24,74.7,74.1,0.6,277.8,20663.0
1388,VNM,2024-09-13T09:45:18,74.7,74.1,0.5,277.2,20618.0
1389,VNM,2024-09-13T09:45:15,74.7,74.1,2.6,276.7,20581.0
1390,VNM,2024-09-13T09:44:53,74.7,74.1,0.2,274.1,20389.0
1391,VNM,2024-09-13T09:44:23,74.7,74.1,0.5,273.4,20337.0
1392,VNM,2024-09-13T09:44:16,74.7,74.1,0.1,272.9,20300.0
1393,VNM,2024-09-13T09:44:11,74.7,74.1,0.5,270.3,20107.0
1394,VNM,2024-09-13T09:43:57,74.7,74.1,0.1,269.5,20048.0
1395,VNM,2024-09-13T09:43:53,74.7,74.1,10.0,269.4,20040.0
1396,VNM,2024-09-13T09:43:30,74.7,74.1,0.5,258.9,19262.0
1397,VNM,2024-09-13T09:43:28,74.7,74.0,1.6,258.4,19225.0
1398,VNM,2024-09-13T09:43:24,74.7,74.0,0.1,251.4,18707.0
1399,VNM,2024-09-13T09:43:21,74.7,74.1,0.5,250.9,18670.0
1400,VNM,2024-09-13T09:43:16,74.7,74.1,0.1,250.4,18633.0
1401,VNM,2024-09-13T09:43:13,74.7,74.1,1.0,250.3,18626.0
1402,VNM,2024-09-13T09:43:01,74.7,74.0,0.1,249.3,18552.0
1403,VNM,2024-09-13T09:43:00,74.7,74.1,0.2,229.3,17070.0
1404,VNM,2024-09-13T09:42:57,74.7,74.1,0.5,229.1,17055.0
1405,VNM,2024-09-13T09:42:53,74.7,74.2,0.1,228.6,17018.0
1406,VNM,2024-09-13T09:42:48,74.7,74.2,5.5,228.5,17011.0
1407,VNM,2024-09-13T09:42:38,74.7,74.2,0.9,211.0,15712.0
1408,VNM,2024-09-13T09:42:11,74.7,74.3,0.1,209.5,15601.0
1409,VNM,2024-09-13T09:42:03,74.7,74.3,0.5,179.9,13401.0
1410,VNM,2024-09-13T09:41:55,74.7,74.3,1.0,179.4,13364.0
1411,VNM,2024-09-13T09:41:45,74.7,74.3,0.6,178.4,13290.0
1412,VNM,2024-09-13T09:41:36,74.7,74.3,0.5,177.8,13245.0
1413,VNM,2024-09-13T09:41:26,74.7,74.3,0.1,177.3,13208.0
1414,VNM,2024-09-13T09:41:09,74.7,74.3,0.5,177.2,13201.0
1415,VNM,2024-09-13T09:40:55,74.7,74.3,3.5,176.7,13164.0
1416,VNM,2024-09-13T09:40:48,74.7,74.4,1.0,173.0,12889.0
1417,VNM,2024-09-13T09:40:48,74.7,74.4,15.7,168.0,12517.0
1418,VNM,2024-09-13T09:40:47,74.7,74.4,1.6,152.3,11349.0
1419,VNM,2024-09-13T09:40:43,74.7,74.4,2.7,150.7,11230.0
1420,VNM,2024-09-13T09:40:42,74.7,74.4,0.3,140.7,10486.0
1421,VNM,2024-09-13T09:40:29,74.7,74.4,0.4,140.2,10449.0
1422,VNM,2024-09-13T09:40:25,74.7,74.4,0.3,139.8,10419.0
1423,VNM,2024-09-13T09:40:07,74.7,74.5,0.5,137.3,10233.0
1424,VNM,2024-09-13T09:40:03,74.7,74.4,0.1,136.7,10188.0
1425,VNM,2024-09-13T09:39:52,74.7,74.4,1.0,136.6,10181.0
1426,VNM,2024-09-13T09:39:48,74.7,74.4,0.5,135.2,10076.0
1427,VNM,2024-09-13T09:39:23,74.7,74.5,0.1,134.7,10039.0
1428,VNM,2024-09-13T09:39:21,74.7,74.4,0.5,134.6,10032.0
1429,VNM,2024-09-13T09:38:59,74.7,74.4,0.8,134.1,9995.0
1430,VNM,2024-09-13T09:38:56,74.7,74.4,0.2,133.3,9935.0
1431,VNM,2024-09-13T09:38:54,74.7,74.4,0.5,133.1,9920.0
1432,VNM,2024-09-13T09:38:53,74.7,74.5,1.1,132.6,9883.0
1433,VNM,2024-09-13T09:38:41,74.7,74.5,0.4,130.8,9749.0
1434,VNM,2024-09-13T09:38:40,74.7,74.4,0.1,130.4,9719.0
1435,VNM,2024-09-13T09:38:29,74.7,74.4,0.3,130.3,9712.0
1436,VNM,2024-09-13T09:38:00,74.7,74.4,0.5,129.0,9615.0
1437,VNM,2024-09-13T09:37:33,74.7,74.4,0.2,128.2,9555.0
1438,VNM,2024-09-13T09:37:33,74.7,74.4,0.3,128.5,9578.0
1439,VNM,2024-09-13T09:37:18,74.7,74.4,0.1,128.0,9541.0
1440,VNM,2024-09-13T09:37:06,74.7,74.4,0.2,127.9,9533.0
1441,VNM,2024-09-13T09:37:06,74.7,74.4,0.1,127.7,9518.0
1442,VNM,2024-09-13T09:36:56,74.7,74.4,0.3,127.4,9496.0
1443,VNM,2024-09-13T09:36:53,74.7,74.4,1.2,122.6,9139.0
1444,VNM,2024-09-13T09:36:12,74.7,74.4,0.5,120.9,9012.0
1445,VNM,2024-09-13T09:36:00,74.7,74.5,1.9,120.4,8975.0
1446,VNM,2024-09-13T09:35:54,74.7,74.4,0.1,117.4,8752.0
1447,VNM,2024-09-13T09:35:41,74.7,74.4,0.5,116.8,8707.0
1448,VNM,2024-09-13T09:35:25,74.7,74.4,0.1,116.3,8670.0
1449,VNM,2024-09-13T09:35:18,74.7,74.4,0.5,116.2,8662.0
1450,VNM,2024-09-13T09:35:17,74.7,74.4,1.0,115.7,8625.0
1451,VNM,2024-09-13T09:34:51,74.7,74.4,0.5,114.7,8551.0
1452,VNM,2024-09-13T09:34:31,74.7,74.4,0.1,114.1,8506.0
1453,VNM,2024-09-13T09:34:24,74.7,74.4,0.5,114.0,8499.0
1454,VNM,2024-09-13T09:33:58,74.7,74.4,0.2,113.5,8461.0
1455,VNM,2024-09-13T09:33:57,74.7,74.4,0.5,113.3,8447.0
1456,VNM,2024-09-13T09:33:56,74.7,74.4,0.2,112.8,8409.0
1457,VNM,2024-09-13T09:33:35,74.7,74.4,1.0,112.6,8394.0
1458,VNM,2024-09-13T09:33:30,74.7,74.4,0.5,111.6,8320.0
1459,VNM,2024-09-13T09:33:09,74.7,74.4,0.1,111.1,8283.0
1460,VNM,2024-09-13T09:33:03,74.7,74.4,0.5,111.0,8275.0
1461,VNM,2024-09-13T09:32:43,74.7,74.4,1.0,110.5,8238.0
1462,VNM,2024-09-13T09:32:36,74.7,74.4,0.5,109.5,8164.0
1463,VNM,2024-09-13T09:32:18,74.7,74.4,0.1,109.0,8127.0
1464,VNM,2024-09-13T09:32:09,74.7,74.4,0.5,108.9,8119.0
1465,VNM,2024-09-13T09:31:46,74.7,74.4,0.1,108.4,8082.0
1466,VNM,2024-09-13T09:31:42,74.7,74.4,0.5,108.3,8075.0
1467,VNM,2024-09-13T09:31:31,74.7,74.5,0.1,107.8,8037.0
1468,VNM,2024-09-13T09:31:27,74.7,74.4,5.0,107.7,8030.0
1469,VNM,2024-09-13T09:30:47,74.7,74.4,0.5,102.2,7621.0
1470,VNM,2024-09-13T09:30:26,74.7,74.4,0.1,101.7,7584.0
1471,VNM,2024-09-13T09:29:53,74.7,74.4,0.5,101.1,7539.0
1472,VNM,2024-09-13T09:29:39,74.7,74.5,4.0,100.6,7502.0
1473,VNM,2024-09-13T09:29:28,74.7,74.4,0.2,96.6,7204.0
1474,VNM,2024-09-13T09:29:27,74.7,74.4,0.5,96.4,7189.0
1475,VNM,2024-09-13T09:29:23,74.7,74.5,0.1,79.6,5937.0
1476,VNM,2024-09-13T09:29:23,74.7,74.5,1.0,95.9,7152.0
1477,VNM,2024-09-13T09:29:21,74.7,74.5,7.3,67.0,4999.0
1478,VNM,2024-09-13T09:29:21,74.7,74.5,0.3,69.7,5200.0
1479,VNM,2024-09-13T09:29:20,74.7,74.5,5.0,59.7,4455.0
1480,VNM,2024-09-13T09:29:10,74.7,74.6,1.0,54.7,4082.0
1481,VNM,2024-09-13T09:29:00,74.7,74.5,0.1,53.7,4008.0
1482,VNM,2024-09-13T09:28:59,74.7,74.5,0.5,53.6,4000.0
1483,VNM,2024-09-13T09:28:40,74.7,74.6,1.0,52.1,3888.0
1484,VNM,2024-09-13T09:28:06,74.7,74.5,0.5,50.1,3739.0
1485,VNM,2024-09-13T09:27:55,74.7,74.6,2.8,49.6,3702.0
1486,VNM,2024-09-13T09:27:55,74.7,74.6,0.2,46.8,3493.0
1487,VNM,2024-09-13T09:27:38,74.7,74.5,0.5,46.6,3478.0
1488,VNM,2024-09-13T09:27:37,74.7,74.5,0.1,46.1,3441.0
1489,VNM,2024-09-13T09:26:44,74.7,74.5,0.5,45.5,3396.0
1490,VNM,2024-09-13T09:26:32,74.7,74.6,0.4,45.0,3359.0
1491,VNM,2024-09-13T09:26:14,74.7,74.6,0.1,44.1,3292.0
1492,VNM,2024-09-13T09:25:50,74.7,74.6,0.3,43.8,3269.0
1493,VNM,2024-09-13T09:25:50,74.7,74.6,0.2,44.0,3284.0
1494,VNM,2024-09-13T09:25:14,74.7,74.6,1.7,43.5,3247.0
1495,VNM,2024-09-13T09:25:08,74.7,74.6,1.8,35.9,2680.0
1496,VNM,2024-09-13T09:25:01,74.7,74.6,2.3,34.1,2546.0
1497,VNM,2024-09-13T09:24:57,74.7,74.5,0.2,31.8,2374.0
1498,VNM,2024-09-13T09:24:51,74.7,74.5,0.1,31.6,2359.0
1499,VNM,2024-09-13T09:24:50,74.7,74.5,0.5,31.5,2352.0
1500,VNM,2024-09-13T09:24:40,74.7,74.6,0.2,31.0,2315.0
1501,VNM,2024-09-13T09:24:11,74.7,74.6,0.1,30.7,2292.0
1502,VNM,2024-09-13T09:24:06,74.7,74.6,1.7,30.6,2285.0
1503,VNM,2024-09-13T09:23:56,74.7,74.6,0.1,28.9,2158.0
1504,VNM,2024-09-13T09:23:49,74.7,74.6,0.5,28.8,2150.0
1505,VNM,2024-09-13T09:23:47,74.7,74.6,0.4,28.3,2113.0
1506,VNM,2024-09-13T09:22:05,74.7,74.6,0.1,27.6,2061.0
1507,VNM,2024-09-13T09:21:33,74.7,74.6,0.3,27.0,2016.0
1508,VNM,2024-09-13T09:21:06,74.7,74.6,0.5,26.5,1979.0
1509,VNM,2024-09-13T09:20:46,74.7,74.6,0.1,26.0,1942.0
1510,VNM,2024-09-13T09:20:39,74.7,74.6,0.3,25.7,1919.0
1511,VNM,2024-09-13T09:20:27,74.7,74.6,0.2,25.4,1897.0
1512,VNM,2024-09-13T09:19:45,74.7,74.5,0.5,23.7,1770.0
1513,VNM,2024-09-13T09:19:19,74.7,74.5,0.1,23.2,1733.0
1514,VNM,2024-09-13T09:19:17,74.7,74.5,0.5,23.1,1725.0
1515,VNM,2024-09-13T09:19:11,74.7,74.5,1.6,22.6,1688.0
1516,VNM,2024-09-13T09:18:51,74.7,74.5,0.5,20.0,1494.0
1517,VNM,2024-09-13T09:18:10,74.7,74.6,0.2,19.5,1457.0
1518,VNM,2024-09-13T09:18:01,74.7,74.6,0.3,19.3,1442.0
1519,VNM,2024-09-13T09:17:56,74.7,74.5,0.1,18.3,1368.0
1520,VNM,2024-09-13T09:17:53,74.7,74.5,0.5,18.2,1360.0
1521,VNM,2024-09-13T09:17:39,74.7,74.6,0.3,17.7,1323.0
1522,VNM,2024-09-13T09:17:26,74.7,74.6,0.5,17.4,1300.0
1523,VNM,2024-09-13T09:17:24,74.7,74.8,1.3,16.9,1263.0
1524,VNM,2024-09-13T09:17:00,74.7,74.6,0.2,13.7,1024.0
1525,VNM,2024-09-13T09:16:52,74.7,74.7,0.8,13.4,1001.0
1526,VNM,2024-09-13T09:16:33,74.7,74.7,0.1,11.9,889.0
1527,VNM,2024-09-13T09:16:32,74.7,74.7,0.2,11.8,882.0
1528,VNM,2024-09-13T09:15:56,74.7,74.7,0.1,11.2,837.0
1529,VNM,2024-09-13T09:15:42,74.7,74.7,0.3,10.9,815.0
1530,VNM,2024-09-13T09:15:11,74.7,74.7,0.1,10.6,792.0
1531,VNM,2024-09-13T09:15:04,74.7,74.7,0.5,10.5,785.0
1532,VNM,2024-09-13T09:15:02,74.7,74.8,10.0,10.0,748.0
